errorrate,iterations,density,l,c,m,gamma,erasures,maxiterations,tests,efficiency,fsum,fcorrupt,pcons,pdes,degree,activities,alphabetsize,winners,poolsize
0,1,.044782002766927086,512,4,3000,1,1,4,1000,.1095542357222886,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
0,1,.0592797597249349,512,4,4000,1,1,4,1000,.14501681935396424,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
0,1,.07343610127766927,512,4,5000,1,1,4,1000,.18024764233970972,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
0,1,.08749135335286458,512,4,6000,1,1,4,1000,.2152937741789522,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.0020000000000000018,1.006,.1013323465983073,512,4,7000,1,1,4,1000,.2501863168202817,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.0020000000000000018,1.006,.11495590209960938,512,4,8000,1,1,4,1000,.2849473756870951,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
0,1,.12816683451334634,512,4,9000,1,1,4,1000,.31959347899043705,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.0040000000000000036,1.012,.1415252685546875,512,4,10000,1,1,4,1000,.3541374559033778,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.008000000000000007,1.024,.15453147888183594,512,4,11000,1,1,4,1000,.3885895552476006,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.016000000000000014,1.048,.1673145294189453,512,4,12000,1,1,4,1000,.4229581538266544,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.025000000000000022,1.075,.18007596333821616,512,4,13000,1,1,4,1000,.45725022695688566,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.025000000000000022,1.075,.19249725341796875,512,4,14000,1,1,4,1000,.4914716733541051,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.04700000000000004,1.141,.2046667734781901,512,4,15000,1,1,4,1000,.5256275467250812,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.05400000000000005,1.162,.2164465586344401,512,4,16000,1,1,4,1000,.5597222253325236,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.08099999999999996,1.243,.22832298278808594,512,4,17000,1,1,4,1000,.5937595390086154,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.118,1.354,.24026044209798178,512,4,18000,1,1,4,1000,.6277428661839991,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.13,1.39,.2513593037923177,512,4,19000,1,1,4,1000,.661675209291618,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.15300000000000002,1.459,.2630290985107422,512,4,20000,1,1,4,1000,.6955592542546722,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.19999999999999996,1.6,.27411778767903644,512,4,21000,1,1,4,1000,.7293974180491781,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.258,1.774,.2850748697916667,512,4,22000,1,1,4,1000,.7631918871879094,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.32099999999999995,1.963,.2958545684814453,512,4,23000,1,1,4,1000,.7969446491939047,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.381,2.143,.30666160583496094,512,4,24000,1,1,4,1000,.8306575185908088,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.41900000000000004,2.257,.3174120585123698,512,4,25000,1,1,4,1000,.8643321585546123,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.482,2.446,.32733726501464844,512,4,26000,1,1,4,1000,.897970099096063,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.546,2.638,.3376274108886719,512,4,27000,1,1,4,1000,.9315727524420249,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.597,2.791,.34789085388183594,512,4,28000,1,1,4,1000,.9651414261352934,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.6619999999999999,2.986,.3575890858968099,512,4,29000,1,1,4,1000,.998677334260854,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.737,3.211,.3671728769938151,512,4,30000,1,1,4,1000,1.0321816071220373,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.772,3.316,.3767274220784505,512,4,31000,1,1,4,1000,1.065655299625236,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.838,3.514,.38652483622233075,512,4,32000,1,1,4,1000,1.099099398581714,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.875,3.625,.3956368764241536,512,4,33000,1,1,4,1000,1.1325148290958964,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.895,3.685,.40447998046875,512,4,34000,1,1,4,1000,1.1659024601786891,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.921,3.763,.413791020711263,512,4,35000,1,1,4,1000,1.1992631096998978,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.958,3.874,.422119140625,512,4,36000,1,1,4,1000,1.2325975487742482,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.959,3.877,.431240717569987,512,4,37000,1,1,4,1000,1.265906505659739,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.971,3.913,.43988037109375,512,4,38000,1,1,4,1000,1.2991906692342778,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.984,3.952,.4485155741373698,512,4,39000,1,1,4,1000,1.3324506921061323,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.994,3.982,.45668665568033856,512,4,40000,1,1,4,1000,1.3656871934051777,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.993,3.979,.46507008870442706,512,4,41000,1,1,4,1000,1.3989007612948627,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.997,3.991,.473385492960612,512,4,42000,1,1,4,1000,1.4320919552389813,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.998,3.994,.4808158874511719,512,4,43000,1,1,4,1000,1.4652613080524517,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
1,4,.48886680603027344,512,4,44000,1,1,4,1000,1.4984093277612356,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
1,4,.4969336191813151,512,4,45000,1,1,4,1000,1.5315364992931,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
1,4,.504479726155599,512,4,46000,1,1,4,1000,1.5646432860180177,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
1,4,.5122470855712891,512,4,47000,1,1,4,1000,1.5977301311545726,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
1,4,.5189603169759115,512,4,48000,1,1,4,1000,1.6307974590566177,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
1,4,.5265636444091797,512,4,49000,1,1,4,1000,1.6638456763926737,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
1,4,.5338726043701172,512,4,50000,1,1,4,1000,1.6968751732290164,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
